game_id,round_index,cards_per_player,dealer_id,player_id,player_name,bid,tricks_won,round_delta,total_score,trump_suit
game-0,12,13,0,0,anthropic:claude-3-5-haiku-latest,4,3,-10,-90,RED
game-0,12,13,0,1,gemini:gemini-2.0-flash-lite,3,7,-40,-200,RED
game-0,12,13,0,2,openai:gpt-4o-mini,2,3,-10,-170,RED
game-0,13,14,1,0,anthropic:claude-3-5-haiku-latest,4,5,-10,-100,GREEN
game-0,13,14,1,1,gemini:gemini-2.0-flash-lite,3,5,-20,-220,GREEN
game-0,13,14,1,2,openai:gpt-4o-mini,2,4,-20,-190,GREEN
game-0,14,15,2,0,anthropic:claude-3-5-haiku-latest,6,5,-10,-110,RED
game-0,14,15,2,1,gemini:gemini-2.0-flash-lite,0,2,-20,-240,RED
game-0,14,15,2,2,openai:gpt-4o-mini,6,8,-20,-210,RED
game-0,15,16,0,0,anthropic:claude-3-5-haiku-latest,4,3,-10,-120,YELLOW
game-0,15,16,0,1,gemini:gemini-2.0-flash-lite,2,5,-30,-270,YELLOW
game-0,15,16,0,2,openai:gpt-4o-mini,1,8,-70,-280,YELLOW
game-0,16,17,1,0,anthropic:claude-3-5-haiku-latest,5,4,-10,-130,RED
game-0,16,17,1,1,gemini:gemini-2.0-flash-lite,3,7,-40,-310,RED
game-0,16,17,1,2,openai:gpt-4o-mini,2,6,-40,-320,RED
game-0,17,18,2,0,anthropic:claude-3-5-haiku-latest,5,4,-10,-140,
game-0,17,18,2,1,gemini:gemini-2.0-flash-lite,0,1,-10,-320,
game-0,17,18,2,2,openai:gpt-4o-mini,5,13,-80,-400,
game-0,18,19,0,0,anthropic:claude-3-5-haiku-latest,4,7,-30,-170,RED
game-0,18,19,0,1,gemini:gemini-2.0-flash-lite,3,3,50,-270,RED
game-0,18,19,0,2,openai:gpt-4o-mini,2,9,-70,-470,RED
game-0,19,20,1,0,anthropic:claude-3-5-haiku-latest,6,5,-10,-180,
game-0,19,20,1,1,gemini:gemini-2.0-flash-lite,0,4,-40,-310,
game-0,19,20,1,2,openai:gpt-4o-mini,2,11,-90,-560,
game-1,0,1,0,0,anthropic:claude-3-5-haiku-latest,0,0,20,20,RED
game-1,0,1,0,1,gemini:gemini-2.0-flash-lite,0,1,-10,-10,RED
game-1,0,1,0,2,openai:gpt-4o-mini,0,0,20,20,RED
game-1,1,2,1,0,anthropic:claude-3-5-haiku-latest,1,0,-10,10,
game-1,1,2,1,1,gemini:gemini-2.0-flash-lite,0,0,20,10,
game-1,1,2,1,2,openai:gpt-4o-mini,1,2,-10,10,
game-1,2,3,2,0,anthropic:claude-3-5-haiku-latest,1,1,30,40,BLUE
game-1,2,3,2,1,gemini:gemini-2.0-flash-lite,1,2,-10,0,BLUE
game-1,2,3,2,2,openai:gpt-4o-mini,1,0,-10,0,BLUE
game-1,3,4,0,0,anthropic:claude-3-5-haiku-latest,2,2,40,80,BLUE
game-1,3,4,0,1,gemini:gemini-2.0-flash-lite,0,0,20,20,BLUE
game-1,3,4,0,2,openai:gpt-4o-mini,1,2,-10,-10,BLUE
game-1,4,5,1,0,anthropic:claude-3-5-haiku-latest,2,3,-10,70,BLUE
game-1,4,5,1,1,gemini:gemini-2.0-flash-lite,0,2,-20,0,BLUE
game-1,4,5,1,2,openai:gpt-4o-mini,1,0,-10,-20,BLUE
game-1,5,6,2,0,anthropic:claude-3-5-haiku-latest,2,2,40,110,YELLOW
game-1,5,6,2,1,gemini:gemini-2.0-flash-lite,1,2,-10,-10,YELLOW
game-1,5,6,2,2,openai:gpt-4o-mini,2,2,40,20,YELLOW
game-1,6,7,0,0,anthropic:claude-3-5-haiku-latest,2,4,-20,90,RED
game-1,6,7,0,1,gemini:gemini-2.0-flash-lite,0,1,-10,-20,RED
game-1,6,7,0,2,openai:gpt-4o-mini,1,2,-10,10,RED
game-1,7,8,1,0,anthropic:claude-3-5-haiku-latest,3,2,-10,80,YELLOW
game-1,7,8,1,1,gemini:gemini-2.0-flash-lite,2,5,-30,-50,YELLOW
game-1,7,8,1,2,openai:gpt-4o-mini,2,1,-10,0,YELLOW
game-1,8,9,2,0,anthropic:claude-3-5-haiku-latest,3,3,50,130,YELLOW
game-1,8,9,2,1,gemini:gemini-2.0-flash-lite,1,4,-30,-80,YELLOW
game-1,8,9,2,2,openai:gpt-4o-mini,2,2,40,40,YELLOW
game-1,9,10,0,0,anthropic:claude-3-5-haiku-latest,3,2,-10,120,
game-1,9,10,0,1,gemini:gemini-2.0-flash-lite,0,1,-10,-90,
game-1,9,10,0,2,openai:gpt-4o-mini,1,7,-60,-20,
game-1,10,11,1,0,anthropic:claude-3-5-haiku-latest,3,5,-20,100,RED
game-1,10,11,1,1,gemini:gemini-2.0-flash-lite,1,5,-40,-130,RED
game-1,10,11,1,2,openai:gpt-4o-mini,2,1,-10,-30,RED
game-1,11,12,2,0,anthropic:claude-3-5-haiku-latest,4,3,-10,90,RED
game-1,11,12,2,1,gemini:gemini-2.0-flash-lite,2,6,-40,-170,RED
game-1,11,12,2,2,openai:gpt-4o-mini,3,3,50,20,RED
game-1,12,13,0,0,anthropic:claude-3-5-haiku-latest,4,7,-30,60,BLUE
game-1,12,13,0,1,gemini:gemini-2.0-flash-lite,0,4,-40,-210,BLUE
game-1,12,13,0,2,openai:gpt-4o-mini,2,2,40,60,BLUE
game-1,13,14,1,0,anthropic:claude-3-5-haiku-latest,5,7,-20,40,RED
game-1,13,14,1,1,gemini:gemini-2.0-flash-lite,2,3,-10,-220,RED
game-1,13,14,1,2,openai:gpt-4o-mini,2,4,-20,40,RED
game-1,14,15,2,0,anthropic:claude-3-5-haiku-latest,5,6,-10,30,BLUE
game-1,14,15,2,1,gemini:gemini-2.0-flash-lite,3,5,-20,-240,BLUE
game-1,14,15,2,2,openai:gpt-4o-mini,5,4,-10,30,BLUE
game-1,15,16,0,0,anthropic:claude-3-5-haiku-latest,5,10,-50,-20,BLUE
game-1,15,16,0,1,gemini:gemini-2.0-flash-lite,0,1,-10,-250,BLUE
game-1,15,16,0,2,openai:gpt-4o-mini,1,5,-40,-10,BLUE
game-1,16,17,1,0,anthropic:claude-3-5-haiku-latest,5,7,-20,-40,BLUE
game-1,16,17,1,1,gemini:gemini-2.0-flash-lite,4,5,-10,-260,BLUE
game-1,16,17,1,2,openai:gpt-4o-mini,2,5,-30,-40,BLUE
game-1,17,18,2,0,anthropic:claude-3-5-haiku-latest,5,6,-10,-50,BLUE
game-1,17,18,2,1,gemini:gemini-2.0-flash-lite,3,9,-60,-320,BLUE
game-1,17,18,2,2,openai:gpt-4o-mini,4,3,-10,-50,BLUE
game-1,18,19,0,0,anthropic:claude-3-5-haiku-latest,5,4,-10,-60,RED
game-1,18,19,0,1,gemini:gemini-2.0-flash-lite,4,11,-70,-390,RED
game-1,18,19,0,2,openai:gpt-4o-mini,2,4,-20,-70,RED
game-1,19,20,1,0,anthropic:claude-3-5-haiku-latest,4,7,-30,-90,
game-1,19,20,1,1,gemini:gemini-2.0-flash-lite,2,8,-60,-450,
game-1,19,20,1,2,openai:gpt-4o-mini,1,5,-40,-110,
game-2,0,1,0,0,anthropic:claude-3-5-haiku-latest,0,1,-10,-10,GREEN
game-2,0,1,0,1,gemini:gemini-2.0-flash-lite,0,0,20,20,GREEN
game-2,0,1,0,2,openai:gpt-4o-mini,0,0,20,20,GREEN
game-2,1,2,1,0,anthropic:claude-3-5-haiku-latest,1,0,-10,-20,GREEN
game-2,1,2,1,1,gemini:gemini-2.0-flash-lite,0,2,-20,0,GREEN
game-2,1,2,1,2,openai:gpt-4o-mini,1,0,-10,10,GREEN
game-2,2,3,2,0,anthropic:claude-3-5-haiku-latest,1,0,-10,-30,GREEN
game-2,2,3,2,1,gemini:gemini-2.0-flash-lite,1,1,30,30,GREEN
game-2,2,3,2,2,openai:gpt-4o-mini,1,2,-10,0,GREEN
game-2,3,4,0,0,anthropic:claude-3-5-haiku-latest,2,1,-10,-40,RED
game-2,3,4,0,1,gemini:gemini-2.0-flash-lite,0,2,-20,10,RED
game-2,3,4,0,2,openai:gpt-4o-mini,1,1,30,30,RED
game-2,4,5,1,0,anthropic:claude-3-5-haiku-latest,1,0,-10,-50,YELLOW
game-2,4,5,1,1,gemini:gemini-2.0-flash-lite,0,2,-20,-10,YELLOW
game-2,4,5,1,2,openai:gpt-4o-mini,2,3,-10,20,YELLOW
game-2,5,6,2,0,anthropic:claude-3-5-haiku-latest,2,3,-10,-60,BLUE
game-2,5,6,2,1,gemini:gemini-2.0-flash-lite,2,3,-10,-20,BLUE
game-2,5,6,2,2,openai:gpt-4o-mini,2,0,-20,0,BLUE
game-2,6,7,0,0,anthropic:claude-3-5-haiku-latest,2,4,-20,-80,RED
game-2,6,7,0,1,gemini:gemini-2.0-flash-lite,0,1,-10,-30,RED
game-2,6,7,0,2,openai:gpt-4o-mini,1,2,-10,-10,RED
game-2,7,8,1,0,anthropic:claude-3-5-haiku-latest,3,4,-10,-90,YELLOW
game-2,7,8,1,1,gemini:gemini-2.0-flash-lite,2,0,-20,-50,YELLOW
game-2,7,8,1,2,openai:gpt-4o-mini,2,4,-20,-30,YELLOW
game-2,8,9,2,0,anthropic:claude-3-5-haiku-latest,3,1,-20,-110,
game-2,8,9,2,1,gemini:gemini-2.0-flash-lite,3,6,-30,-80,
game-2,8,9,2,2,openai:gpt-4o-mini,3,2,-10,-40,
game-2,9,10,0,0,anthropic:claude-3-5-haiku-latest,2,3,-10,-120,RED
game-2,9,10,0,1,gemini:gemini-2.0-flash-lite,1,2,-10,-90,RED
game-2,9,10,0,2,openai:gpt-4o-mini,1,5,-40,-80,RED
game-2,10,11,1,0,anthropic:claude-3-5-haiku-latest,3,2,-10,-130,BLUE
game-2,10,11,1,1,gemini:gemini-2.0-flash-lite,2,6,-40,-130,BLUE
game-2,10,11,1,2,openai:gpt-4o-mini,2,3,-10,-90,BLUE
game-2,11,12,2,0,anthropic:claude-3-5-haiku-latest,4,4,60,-70,YELLOW
game-2,11,12,2,1,gemini:gemini-2.0-flash-lite,1,4,-30,-160,YELLOW
game-2,11,12,2,2,openai:gpt-4o-mini,4,4,60,-30,YELLOW
game-2,12,13,0,0,anthropic:claude-3-5-haiku-latest,4,7,-30,-100,GREEN
game-2,12,13,0,1,gemini:gemini-2.0-flash-lite,0,0,20,-140,GREEN
game-2,12,13,0,2,openai:gpt-4o-mini,1,6,-50,-80,GREEN
game-2,13,14,1,0,anthropic:claude-3-5-haiku-latest,4,0,-40,-140,BLUE
game-2,13,14,1,1,gemini:gemini-2.0-flash-lite,0,8,-80,-220,BLUE
game-2,13,14,1,2,openai:gpt-4o-mini,3,6,-30,-110,BLUE
game-2,14,15,2,0,anthropic:claude-3-5-haiku-latest,4,4,60,-80,GREEN
game-2,14,15,2,1,gemini:gemini-2.0-flash-lite,2,5,-30,-250,GREEN
game-2,14,15,2,2,openai:gpt-4o-mini,3,6,-30,-140,GREEN
game-2,15,16,0,0,anthropic:claude-3-5-haiku-latest,4,4,60,-20,BLUE
game-2,15,16,0,1,gemini:gemini-2.0-flash-lite,2,4,-20,-270,BLUE
game-2,15,16,0,2,openai:gpt-4o-mini,1,8,-70,-210,BLUE
game-2,16,17,1,0,anthropic:claude-3-5-haiku-latest,3,8,-50,-70,YELLOW
game-2,16,17,1,1,gemini:gemini-2.0-flash-lite,0,6,-60,-330,YELLOW
game-2,16,17,1,2,openai:gpt-4o-mini,2,3,-10,-220,YELLOW
game-2,17,18,2,0,anthropic:claude-3-5-haiku-latest,5,8,-30,-100,RED
game-2,17,18,2,1,gemini:gemini-2.0-flash-lite,4,5,-10,-340,RED
game-2,17,18,2,2,openai:gpt-4o-mini,5,5,70,-150,RED
game-2,18,19,0,0,anthropic:claude-3-5-haiku-latest,3,8,-50,-150,BLUE
game-2,18,19,0,1,gemini:gemini-2.0-flash-lite,0,4,-40,-380,BLUE
game-2,18,19,0,2,openai:gpt-4o-mini,2,7,-50,-200,BLUE
game-2,19,20,1,0,anthropic:claude-3-5-haiku-latest,4,6,-20,-170,
game-2,19,20,1,1,gemini:gemini-2.0-flash-lite,2,7,-50,-430,
game-2,19,20,1,2,openai:gpt-4o-mini,2,7,-50,-250,
game-3,0,1,0,0,gemini:gemini-2.0-flash-lite,0,0,20,20,YELLOW
game-3,0,1,0,1,anthropic:claude-3-5-haiku-latest,0,1,-10,-10,YELLOW
game-3,0,1,0,2,openai:gpt-4o-mini,1,0,-10,-10,YELLOW
game-3,1,2,1,0,gemini:gemini-2.0-flash-lite,0,1,-10,10,BLUE
game-3,1,2,1,1,anthropic:claude-3-5-haiku-latest,1,0,-10,-20,BLUE
game-3,1,2,1,2,openai:gpt-4o-mini,1,1,30,20,BLUE
game-3,2,3,2,0,gemini:gemini-2.0-flash-lite,1,3,-20,-10,GREEN
game-3,2,3,2,1,anthropic:claude-3-5-haiku-latest,1,0,-10,-30,GREEN
game-3,2,3,2,2,openai:gpt-4o-mini,1,0,-10,10,GREEN
game-3,3,4,0,0,gemini:gemini-2.0-flash-lite,1,1,30,20,GREEN
game-3,3,4,0,1,anthropic:claude-3-5-haiku-latest,1,1,30,0,GREEN
game-3,3,4,0,2,openai:gpt-4o-mini,1,2,-10,0,GREEN
game-3,4,5,1,0,gemini:gemini-2.0-flash-lite,0,1,-10,10,BLUE
game-3,4,5,1,1,anthropic:claude-3-5-haiku-latest,2,4,-20,-20,BLUE
game-3,4,5,1,2,openai:gpt-4o-mini,1,0,-10,-10,BLUE
game-3,5,6,2,0,gemini:gemini-2.0-flash-lite,2,4,-20,-10,YELLOW
game-3,5,6,2,1,anthropic:claude-3-5-haiku-latest,3,0,-30,-50,YELLOW
game-3,5,6,2,2,openai:gpt-4o-mini,2,2,40,30,YELLOW
game-3,6,7,0,0,gemini:gemini-2.0-flash-lite,1,1,30,20,YELLOW
game-3,6,7,0,1,anthropic:claude-3-5-haiku-latest,3,2,-10,-60,YELLOW
game-3,6,7,0,2,openai:gpt-4o-mini,2,4,-20,10,YELLOW
game-3,7,8,1,0,gemini:gemini-2.0-flash-lite,0,4,-40,-20,GREEN
game-3,7,8,1,1,anthropic:claude-3-5-haiku-latest,3,3,50,-10,GREEN
game-3,7,8,1,2,openai:gpt-4o-mini,2,1,-10,0,GREEN
game-3,8,9,2,0,gemini:gemini-2.0-flash-lite,2,1,-10,-30,BLUE
game-3,8,9,2,1,anthropic:claude-3-5-haiku-latest,8,3,-50,-60,BLUE
game-3,8,9,2,2,openai:gpt-4o-mini,2,5,-30,-30,BLUE
game-3,9,10,0,0,gemini:gemini-2.0-flash-lite,0,3,-30,-60,GREEN
game-3,9,10,0,1,anthropic:claude-3-5-haiku-latest,3,2,-10,-70,GREEN
game-3,9,10,0,2,openai:gpt-4o-mini,2,5,-30,-60,GREEN
game-3,10,11,1,0,gemini:gemini-2.0-flash-lite,0,4,-40,-100,RED
game-3,10,11,1,1,anthropic:claude-3-5-haiku-latest,4,3,-10,-80,RED
game-3,10,11,1,2,openai:gpt-4o-mini,3,4,-10,-70,RED
game-3,11,12,2,0,gemini:gemini-2.0-flash-lite,2,3,-10,-110,RED
game-3,11,12,2,1,anthropic:claude-3-5-haiku-latest,4,2,-20,-100,RED
game-3,11,12,2,2,openai:gpt-4o-mini,3,7,-40,-110,RED
game-3,12,13,0,0,gemini:gemini-2.0-flash-lite,0,1,-10,-120,RED
game-3,12,13,0,1,anthropic:claude-3-5-haiku-latest,4,7,-30,-130,RED
game-3,12,13,0,2,openai:gpt-4o-mini,3,5,-20,-130,RED
game-3,13,14,1,0,gemini:gemini-2.0-flash-lite,0,4,-40,-160,BLUE
game-3,13,14,1,1,anthropic:claude-3-5-haiku-latest,4,4,60,-70,BLUE
game-3,13,14,1,2,openai:gpt-4o-mini,2,6,-40,-170,BLUE
game-3,14,15,2,0,gemini:gemini-2.0-flash-lite,2,6,-40,-200,GREEN
game-3,14,15,2,1,anthropic:claude-3-5-haiku-latest,4,3,-10,-80,GREEN
game-3,14,15,2,2,openai:gpt-4o-mini,3,6,-30,-200,GREEN
game-3,15,16,0,0,gemini:gemini-2.0-flash-lite,0,7,-70,-270,RED
game-3,15,16,0,1,anthropic:claude-3-5-haiku-latest,5,5,70,-10,RED
game-3,15,16,0,2,openai:gpt-4o-mini,3,4,-10,-210,RED
game-3,16,17,1,0,gemini:gemini-2.0-flash-lite,2,7,-50,-320,GREEN
game-3,16,17,1,1,anthropic:claude-3-5-haiku-latest,3,8,-50,-60,GREEN
game-3,16,17,1,2,openai:gpt-4o-mini,2,2,40,-170,GREEN
game-3,17,18,2,0,gemini:gemini-2.0-flash-lite,4,6,-20,-340,BLUE
game-3,17,18,2,1,anthropic:claude-3-5-haiku-latest,5,7,-20,-80,BLUE
game-3,17,18,2,2,openai:gpt-4o-mini,4,5,-10,-180,BLUE
game-3,18,19,0,0,gemini:gemini-2.0-flash-lite,4,6,-20,-360,RED
game-3,18,19,0,1,anthropic:claude-3-5-haiku-latest,5,7,-20,-100,RED
game-3,18,19,0,2,openai:gpt-4o-mini,4,6,-20,-200,RED
game-3,19,20,1,0,gemini:gemini-2.0-flash-lite,2,11,-90,-450,
game-3,19,20,1,1,anthropic:claude-3-5-haiku-latest,3,3,50,-50,
game-3,19,20,1,2,openai:gpt-4o-mini,2,6,-40,-240,
game-4,0,1,0,0,openai:gpt-4o-mini,0,0,20,20,GREEN
game-4,0,1,0,1,anthropic:claude-3-5-haiku-latest,1,0,-10,-10,GREEN
game-4,0,1,0,2,gemini:gemini-2.0-flash-lite,0,1,-10,-10,GREEN
game-4,1,2,1,0,openai:gpt-4o-mini,1,2,-10,10,BLUE
game-4,1,2,1,1,anthropic:claude-3-5-haiku-latest,1,0,-10,-20,BLUE
game-4,1,2,1,2,gemini:gemini-2.0-flash-lite,1,0,-10,-20,BLUE
game-4,2,3,2,0,openai:gpt-4o-mini,0,1,-10,0,GREEN
game-4,2,3,2,1,anthropic:claude-3-5-haiku-latest,1,0,-10,-30,GREEN
game-4,2,3,2,2,gemini:gemini-2.0-flash-lite,0,2,-20,-40,GREEN
game-4,3,4,0,0,openai:gpt-4o-mini,1,1,30,30,YELLOW
game-4,3,4,0,1,anthropic:claude-3-5-haiku-latest,2,3,-10,-40,YELLOW
game-4,3,4,0,2,gemini:gemini-2.0-flash-lite,0,0,20,-20,YELLOW
game-4,4,5,1,0,openai:gpt-4o-mini,1,3,-20,10,GREEN
game-4,4,5,1,1,anthropic:claude-3-5-haiku-latest,1,1,30,-10,GREEN
game-4,4,5,1,2,gemini:gemini-2.0-flash-lite,0,1,-10,-30,GREEN
game-4,5,6,2,0,openai:gpt-4o-mini,2,3,-10,0,BLUE
game-4,5,6,2,1,anthropic:claude-3-5-haiku-latest,3,0,-30,-40,BLUE
game-4,5,6,2,2,gemini:gemini-2.0-flash-lite,2,3,-10,-40,BLUE
game-4,6,7,0,0,openai:gpt-4o-mini,1,4,-30,-30,
game-4,6,7,0,1,anthropic:claude-3-5-haiku-latest,2,2,40,0,
game-4,6,7,0,2,gemini:gemini-2.0-flash-lite,0,1,-10,-50,
game-4,7,8,1,0,openai:gpt-4o-mini,1,5,-40,-70,RED
game-4,7,8,1,1,anthropic:claude-3-5-haiku-latest,2,2,40,40,RED
game-4,7,8,1,2,gemini:gemini-2.0-flash-lite,0,1,-10,-60,RED
game-4,8,9,2,0,openai:gpt-4o-mini,3,2,-10,-80,
game-4,8,9,2,1,anthropic:claude-3-5-haiku-latest,4,2,-20,20,
game-4,8,9,2,2,gemini:gemini-2.0-flash-lite,2,5,-30,-90,
game-4,9,10,0,0,openai:gpt-4o-mini,2,3,-10,-90,BLUE
game-4,9,10,0,1,anthropic:claude-3-5-haiku-latest,4,4,60,80,BLUE
game-4,9,10,0,2,gemini:gemini-2.0-flash-lite,0,3,-30,-120,BLUE
game-4,10,11,1,0,openai:gpt-4o-mini,2,5,-30,-120,GREEN
game-4,10,11,1,1,anthropic:claude-3-5-haiku-latest,3,0,-30,50,GREEN
game-4,10,11,1,2,gemini:gemini-2.0-flash-lite,2,6,-40,-160,GREEN
game-4,11,12,2,0,openai:gpt-4o-mini,2,3,-10,-130,BLUE
game-4,11,12,2,1,anthropic:claude-3-5-haiku-latest,4,7,-30,20,BLUE
game-4,11,12,2,2,gemini:gemini-2.0-flash-lite,3,2,-10,-170,BLUE
game-4,12,13,0,0,openai:gpt-4o-mini,2,5,-30,-160,YELLOW
game-4,12,13,0,1,anthropic:claude-3-5-haiku-latest,4,0,-40,-20,YELLOW
game-4,12,13,0,2,gemini:gemini-2.0-flash-lite,0,8,-80,-250,YELLOW
game-4,13,14,1,0,openai:gpt-4o-mini,3,4,-10,-170,GREEN
game-4,13,14,1,1,anthropic:claude-3-5-haiku-latest,4,3,-10,-30,GREEN
game-4,13,14,1,2,gemini:gemini-2.0-flash-lite,4,7,-30,-280,GREEN
game-4,14,15,2,0,openai:gpt-4o-mini,3,6,-30,-200,RED
game-4,14,15,2,1,anthropic:claude-3-5-haiku-latest,4,6,-20,-50,RED
game-4,14,15,2,2,gemini:gemini-2.0-flash-lite,0,3,-30,-310,RED
game-4,15,16,0,0,openai:gpt-4o-mini,3,8,-50,-250,BLUE
game-4,15,16,0,1,anthropic:claude-3-5-haiku-latest,5,2,-30,-80,BLUE
game-4,15,16,0,2,gemini:gemini-2.0-flash-lite,4,6,-20,-330,BLUE
game-4,16,17,1,0,openai:gpt-4o-mini,2,5,-30,-280,BLUE
game-4,16,17,1,1,anthropic:claude-3-5-haiku-latest,4,8,-40,-120,BLUE
game-4,16,17,1,2,gemini:gemini-2.0-flash-lite,3,4,-10,-340,BLUE
game-4,17,18,2,0,openai:gpt-4o-mini,2,7,-50,-330,GREEN
game-4,17,18,2,1,anthropic:claude-3-5-haiku-latest,3,7,-40,-160,GREEN
game-4,17,18,2,2,gemini:gemini-2.0-flash-lite,3,4,-10,-350,GREEN
game-4,18,19,0,0,openai:gpt-4o-mini,3,8,-50,-380,RED
game-4,18,19,0,1,anthropic:claude-3-5-haiku-latest,4,5,-10,-170,RED
game-4,18,19,0,2,gemini:gemini-2.0-flash-lite,2,6,-40,-390,RED
game-4,19,20,1,0,openai:gpt-4o-mini,2,1,-10,-390,
game-4,19,20,1,1,anthropic:claude-3-5-haiku-latest,3,4,-10,-180,
game-4,19,20,1,2,gemini:gemini-2.0-flash-lite,3,15,-120,-510,
game-5,0,1,0,0,anthropic:claude-3-5-haiku-latest,0,0,20,20,YELLOW
game-5,0,1,0,1,openai:gpt-4o-mini,0,1,-10,-10,YELLOW
game-5,0,1,0,2,gemini:gemini-2.0-flash-lite,0,0,20,20,YELLOW
game-5,1,2,1,0,anthropic:claude-3-5-haiku-latest,1,2,-10,10,GREEN
game-5,1,2,1,1,openai:gpt-4o-mini,1,0,-10,-20,GREEN
game-5,1,2,1,2,gemini:gemini-2.0-flash-lite,0,0,20,40,GREEN
game-5,2,3,2,0,anthropic:claude-3-5-haiku-latest,1,0,-10,0,BLUE
game-5,2,3,2,1,openai:gpt-4o-mini,1,1,30,10,BLUE
game-5,2,3,2,2,gemini:gemini-2.0-flash-lite,1,2,-10,30,BLUE
game-5,3,4,0,0,anthropic:claude-3-5-haiku-latest,2,3,-10,-10,BLUE
game-5,3,4,0,1,openai:gpt-4o-mini,2,1,-10,0,BLUE
game-5,3,4,0,2,gemini:gemini-2.0-flash-lite,1,0,-10,20,BLUE
game-5,4,5,1,0,anthropic:claude-3-5-haiku-latest,2,1,-10,-20,RED
game-5,4,5,1,1,openai:gpt-4o-mini,1,0,-10,-10,RED
game-5,4,5,1,2,gemini:gemini-2.0-flash-lite,1,4,-30,-10,RED
game-5,5,6,2,0,anthropic:claude-3-5-haiku-latest,2,0,-20,-40,GREEN
game-5,5,6,2,1,openai:gpt-4o-mini,2,1,-10,-20,GREEN
game-5,5,6,2,2,gemini:gemini-2.0-flash-lite,1,5,-40,-50,GREEN
game-5,6,7,0,0,anthropic:claude-3-5-haiku-latest,3,2,-10,-50,RED
game-5,6,7,0,1,openai:gpt-4o-mini,2,4,-20,-40,RED
game-5,6,7,0,2,gemini:gemini-2.0-flash-lite,0,1,-10,-60,RED
game-5,7,8,1,0,anthropic:claude-3-5-haiku-latest,3,1,-20,-70,BLUE
game-5,7,8,1,1,openai:gpt-4o-mini,2,5,-30,-70,BLUE
game-5,7,8,1,2,gemini:gemini-2.0-flash-lite,2,2,40,-20,BLUE
game-5,8,9,2,0,anthropic:claude-3-5-haiku-latest,3,2,-10,-80,BLUE
game-5,8,9,2,1,openai:gpt-4o-mini,2,3,-10,-80,BLUE
game-5,8,9,2,2,gemini:gemini-2.0-flash-lite,0,4,-40,-60,BLUE
